               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  65,            0.031371,           0.0060503,            0.056495,             0.68757,             0.31358,             0.24491,             0.17505,            0.026506,           0.0051279,            0.053921,           0.0091348,           0.0091348,           0.0091348
                  66,             0.03216,           0.0061946,            0.055344,             0.45603,             0.48778,             0.25506,             0.19338,            0.025358,           0.0049284,            0.054209,           0.0091086,           0.0091086,           0.0091086
                  67,            0.034906,           0.0056033,             0.05474,             0.42187,             0.51885,             0.24697,             0.18153,            0.028528,           0.0051159,            0.054033,           0.0090821,           0.0090821,           0.0090821
                  68,            0.032301,           0.0059741,            0.055891,              0.4909,              0.4363,             0.27805,             0.19013,            0.029353,           0.0051427,            0.052734,           0.0090552,           0.0090552,           0.0090552
                  69,            0.033963,           0.0059578,            0.055867,             0.65053,              0.3613,             0.28233,              0.2112,            0.026648,           0.0052022,            0.052742,            0.009028,            0.009028,            0.009028
                  70,            0.031012,            0.006299,            0.055996,             0.64968,             0.34386,             0.28878,             0.22064,             0.02549,           0.0049187,            0.051931,           0.0090004,           0.0090004,           0.0090004
                  71,            0.032378,           0.0057685,            0.054845,             0.61574,             0.42427,             0.30391,             0.22153,            0.026882,           0.0049708,            0.051797,           0.0089726,           0.0089726,           0.0089726
                  72,            0.032493,           0.0058573,            0.054159,             0.57889,             0.38796,             0.25879,             0.16991,            0.028343,           0.0054962,            0.053918,           0.0089444,           0.0089444,           0.0089444
                  73,            0.032267,           0.0062264,            0.055829,             0.62536,             0.35821,             0.28535,             0.21117,            0.026333,           0.0049987,            0.052063,           0.0089159,           0.0089159,           0.0089159
                  74,             0.03552,           0.0059298,            0.053404,             0.68235,             0.27414,             0.29101,             0.20708,            0.030016,           0.0048868,            0.051814,            0.008887,            0.008887,            0.008887
                  75,            0.035042,           0.0056054,            0.053034,             0.69991,             0.26646,             0.30914,              0.2308,             0.02775,           0.0049512,            0.053249,           0.0088579,           0.0088579,           0.0088579
                  76,            0.033646,            0.005964,             0.05299,             0.77308,             0.27286,             0.32005,             0.23969,            0.029261,           0.0048552,            0.051802,           0.0088284,           0.0088284,           0.0088284
                  77,            0.033745,           0.0058086,            0.052446,              0.6894,             0.33329,              0.3341,             0.23391,            0.028568,           0.0051022,            0.052859,           0.0087987,           0.0087987,           0.0087987
                  78,            0.030924,           0.0060162,            0.052529,             0.76021,             0.29046,             0.33367,               0.233,            0.027461,           0.0050136,            0.050991,           0.0087686,           0.0087686,           0.0087686
                  79,            0.033872,           0.0060121,            0.052989,             0.70602,             0.32677,             0.32503,             0.24027,            0.026545,           0.0049171,            0.050655,           0.0087382,           0.0087382,           0.0087382
                  80,            0.032613,           0.0058004,             0.05043,             0.68196,             0.34586,             0.34333,             0.25933,            0.026097,           0.0047743,            0.050356,           0.0087075,           0.0087075,           0.0087075
                  81,            0.029852,           0.0054946,            0.049317,             0.67903,             0.38201,             0.36667,              0.2647,            0.025179,           0.0050832,            0.050171,           0.0086765,           0.0086765,           0.0086765
                  82,            0.031405,           0.0054768,            0.051197,             0.69295,             0.36934,             0.36635,             0.28605,            0.023677,            0.004645,            0.049132,           0.0086452,           0.0086452,           0.0086452
                  83,            0.033177,           0.0054792,            0.048633,             0.80698,             0.27662,             0.35628,             0.27321,            0.027584,           0.0046347,            0.048619,           0.0086137,           0.0086137,           0.0086137
                  84,            0.031483,           0.0058564,            0.048246,             0.70564,             0.34772,             0.35232,             0.26762,            0.025959,           0.0047444,             0.04806,           0.0085818,           0.0085818,           0.0085818
                  85,            0.032425,           0.0054173,            0.050122,             0.73436,             0.34127,             0.35483,             0.26535,            0.026748,           0.0044858,            0.048455,           0.0085497,           0.0085497,           0.0085497
                  86,            0.029955,           0.0054463,            0.049266,             0.63797,             0.42289,             0.34945,             0.26466,            0.023466,           0.0047634,            0.049687,           0.0085173,           0.0085173,           0.0085173
                  87,             0.03195,           0.0055247,            0.047882,             0.76376,             0.30794,             0.35633,             0.26813,            0.025108,           0.0046249,            0.047854,           0.0084846,           0.0084846,           0.0084846
                  88,            0.030877,           0.0054515,            0.048879,             0.68134,              0.3799,             0.35322,             0.26679,             0.02838,           0.0048028,            0.047908,           0.0084516,           0.0084516,           0.0084516
                  89,            0.029357,           0.0054896,            0.048185,             0.69277,              0.3648,             0.35625,              0.2725,            0.024688,            0.004706,            0.049194,           0.0084184,           0.0084184,           0.0084184
                  90,            0.031041,           0.0056072,            0.047386,             0.72413,             0.35855,             0.38641,             0.29288,            0.024492,           0.0047034,            0.048437,           0.0083849,           0.0083849,           0.0083849
                  91,            0.029031,           0.0054294,            0.044996,             0.67145,             0.43731,             0.37135,             0.28405,            0.024081,           0.0046523,            0.046789,           0.0083511,           0.0083511,           0.0083511
                  92,            0.028556,           0.0050846,            0.045607,             0.70784,              0.4024,             0.37839,             0.27738,            0.022893,           0.0045407,            0.047065,           0.0083171,           0.0083171,           0.0083171
                  93,             0.02867,            0.005327,            0.045796,             0.71026,             0.40347,             0.38344,             0.29772,            0.026092,           0.0043451,            0.046342,           0.0082829,           0.0082829,           0.0082829
                  94,            0.031344,            0.005355,            0.047161,             0.71806,             0.39914,             0.39708,             0.28988,            0.028359,           0.0043943,            0.047398,           0.0082483,           0.0082483,           0.0082483
                  95,            0.030865,           0.0052134,             0.04778,             0.73141,             0.37005,             0.38562,             0.30299,            0.025121,           0.0043761,            0.047536,           0.0082136,           0.0082136,           0.0082136
                  96,            0.031065,           0.0052795,            0.046987,              0.8387,             0.29935,             0.38847,             0.30666,            0.023612,           0.0044283,            0.047098,           0.0081786,           0.0081786,           0.0081786
                  97,            0.027795,           0.0051586,            0.045763,             0.77507,             0.33165,             0.40395,             0.31385,            0.025421,           0.0044593,            0.045653,           0.0081433,           0.0081433,           0.0081433
                  98,            0.030657,           0.0048961,            0.045814,             0.70455,             0.42186,             0.42034,             0.33438,            0.026187,           0.0044137,            0.045121,           0.0081078,           0.0081078,           0.0081078
                  99,            0.028946,           0.0051944,            0.043271,             0.84809,             0.30705,             0.41042,             0.31357,            0.022824,           0.0044049,            0.045206,           0.0080721,           0.0080721,           0.0080721
                 100,            0.029283,           0.0052502,            0.045676,             0.70931,             0.43628,             0.39683,             0.30955,             0.02229,           0.0043089,            0.045115,           0.0080362,           0.0080362,           0.0080362
                 101,            0.027271,           0.0051602,             0.04243,             0.68919,             0.40247,             0.40094,             0.31126,            0.021857,           0.0042084,            0.044775,               0.008,               0.008,               0.008
                 102,            0.028951,           0.0052832,            0.043728,             0.70386,             0.41285,              0.4201,             0.33651,            0.021434,           0.0041481,            0.045174,           0.0079636,           0.0079636,           0.0079636
                 103,            0.029352,           0.0051066,            0.043918,             0.71501,             0.41193,              0.4247,             0.33006,            0.020762,           0.0042529,            0.044641,            0.007927,            0.007927,            0.007927
                 104,             0.02906,           0.0051679,            0.041952,             0.70979,             0.40805,             0.43306,             0.33381,            0.022336,           0.0043327,            0.044694,           0.0078902,           0.0078902,           0.0078902
                 105,            0.028661,           0.0049656,            0.043774,             0.70385,             0.42283,              0.4381,              0.3386,            0.022909,           0.0043048,            0.043862,           0.0078532,           0.0078532,           0.0078532
                 106,            0.026711,           0.0049885,             0.04214,             0.73756,             0.40893,             0.42039,             0.33132,            0.021096,           0.0041655,            0.044112,            0.007816,            0.007816,            0.007816
                 107,            0.028622,           0.0050579,            0.042823,             0.56723,             0.52222,             0.41346,             0.32287,             0.02138,           0.0044547,            0.043926,           0.0077785,           0.0077785,           0.0077785
                 108,            0.029843,           0.0048746,             0.04045,             0.82047,             0.31698,             0.41063,             0.32512,              0.0253,           0.0044457,            0.043851,           0.0077409,           0.0077409,           0.0077409
                 109,            0.030326,           0.0049497,            0.042701,             0.65939,             0.44122,             0.40104,             0.31311,            0.023085,           0.0044932,            0.044833,           0.0077031,           0.0077031,           0.0077031
                 110,            0.027455,           0.0052144,            0.040789,              0.7309,             0.36772,             0.43205,             0.33369,            0.021973,           0.0042755,            0.043289,           0.0076651,           0.0076651,           0.0076651
                 111,            0.029841,           0.0047494,            0.042947,             0.45295,             0.56988,             0.38835,             0.29247,            0.024832,           0.0044795,            0.046525,           0.0076269,           0.0076269,           0.0076269
                 112,            0.028863,           0.0048909,            0.043088,             0.70633,             0.43233,             0.41912,             0.33455,            0.021501,           0.0044451,            0.044115,           0.0075886,           0.0075886,           0.0075886
                 113,            0.029059,           0.0049651,            0.041571,              0.7765,             0.34357,             0.42452,             0.33294,            0.022706,           0.0045593,            0.043447,           0.0075501,           0.0075501,           0.0075501
                 114,            0.028908,           0.0050775,            0.040269,             0.49584,             0.57954,             0.41128,             0.30905,            0.024053,           0.0043784,            0.045274,           0.0075114,           0.0075114,           0.0075114
                 115,            0.028168,           0.0051085,            0.041533,             0.67171,             0.43623,             0.43041,              0.3333,            0.020405,           0.0042253,            0.044347,           0.0074725,           0.0074725,           0.0074725
                 116,            0.025797,           0.0049534,            0.040611,             0.53053,             0.56821,             0.43774,             0.33594,            0.021509,           0.0041775,            0.043369,           0.0074335,           0.0074335,           0.0074335
                 117,            0.027356,            0.004741,            0.037093,             0.73039,              0.4164,             0.44846,             0.35503,            0.023174,           0.0041533,            0.043528,           0.0073943,           0.0073943,           0.0073943
                 118,            0.027977,           0.0046614,             0.03838,             0.45802,             0.62693,              0.4519,             0.35544,            0.023918,           0.0041039,              0.0426,            0.007355,            0.007355,            0.007355
                 119,             0.03043,           0.0052644,            0.039394,             0.76422,             0.39064,             0.47091,             0.37681,            0.023117,            0.004307,            0.042368,           0.0073155,           0.0073155,           0.0073155
                 120,            0.026563,           0.0048716,            0.039491,             0.48944,             0.62377,             0.44781,             0.35451,            0.021848,           0.0042902,            0.041828,           0.0072758,           0.0072758,           0.0072758
                 121,            0.027666,           0.0048467,            0.038297,             0.49537,             0.61088,             0.47254,             0.37865,            0.023145,            0.004093,            0.042213,           0.0072361,           0.0072361,           0.0072361
                 122,            0.027284,           0.0046944,            0.036277,              0.6712,             0.46297,             0.44323,             0.36088,            0.019707,           0.0041981,            0.042699,           0.0071962,           0.0071962,           0.0071962
                 123,            0.028259,           0.0047299,            0.037117,             0.61478,              0.4917,             0.44111,             0.33709,            0.024932,           0.0041151,            0.043033,           0.0071561,           0.0071561,           0.0071561
                 124,            0.027395,           0.0048378,            0.038506,             0.63307,             0.48722,             0.46373,             0.37988,            0.021154,           0.0039627,            0.041618,            0.007116,            0.007116,            0.007116
                 125,             0.02693,           0.0046548,            0.036558,             0.55522,             0.56169,              0.4703,             0.37673,            0.022342,           0.0040627,             0.04085,           0.0070757,           0.0070757,           0.0070757
                 126,            0.026803,           0.0044687,            0.036999,             0.58893,             0.57938,             0.46765,             0.37126,            0.020485,            0.003918,            0.041756,           0.0070353,           0.0070353,           0.0070353
                 127,            0.027179,           0.0048806,            0.036125,             0.64186,             0.50763,             0.47694,              0.3766,            0.020941,           0.0039484,            0.040843,           0.0069948,           0.0069948,           0.0069948
                 128,            0.027655,           0.0047614,            0.035679,             0.67839,             0.46893,             0.46603,             0.37376,            0.021887,           0.0039193,            0.041127,           0.0069541,           0.0069541,           0.0069541
                 129,            0.028484,           0.0046497,            0.035481,             0.51065,             0.57616,             0.44633,             0.35647,            0.022627,           0.0040678,            0.041716,           0.0069134,           0.0069134,           0.0069134
                 130,            0.026475,           0.0046225,            0.034569,             0.66986,             0.47471,             0.46576,             0.38131,            0.019942,            0.003844,            0.041187,           0.0068726,           0.0068726,           0.0068726
                 131,            0.027626,           0.0046409,            0.036014,             0.54487,             0.60128,             0.47872,             0.37517,            0.020815,            0.003922,            0.041044,           0.0068316,           0.0068316,           0.0068316
                 132,            0.026918,           0.0046341,            0.034688,             0.56852,             0.57606,             0.47427,             0.36914,            0.022124,           0.0039778,            0.040503,           0.0067906,           0.0067906,           0.0067906
                 133,             0.02745,           0.0045718,            0.035513,             0.54572,             0.55868,             0.50493,             0.40625,             0.02101,           0.0039457,            0.039713,           0.0067495,           0.0067495,           0.0067495
                 134,            0.027447,           0.0048384,            0.035328,              0.7097,             0.44372,             0.48866,             0.39912,            0.021792,           0.0039656,            0.041377,           0.0067083,           0.0067083,           0.0067083
