               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.027915,           0.0074403,            0.019932,             0.70892,             0.52043,             0.58291,              0.4319,            0.021509,           0.0075101,            0.033099,           0.0054076,           0.0054076,            0.035208
                  37,            0.024369,           0.0071388,            0.019967,              0.5636,              0.6194,             0.56284,             0.44906,            0.017119,           0.0069984,            0.035648,           0.0054714,           0.0054714,            0.033371
                  38,             0.02605,           0.0072867,            0.019706,             0.57997,             0.61759,              0.6018,             0.46701,            0.020355,           0.0071538,            0.033206,           0.0055296,           0.0055296,             0.03153
                  39,            0.024419,           0.0071567,             0.01982,              0.6934,             0.52361,             0.58518,             0.46111,            0.018911,           0.0071179,            0.035065,           0.0055824,           0.0055824,            0.029682
                  40,            0.027463,           0.0070285,            0.019883,             0.65514,             0.53609,             0.54774,             0.42274,            0.020719,           0.0074641,            0.035094,           0.0056297,           0.0056297,             0.02783
                  41,            0.025258,           0.0072048,            0.020051,             0.65367,             0.48639,             0.52753,             0.43555,            0.017005,           0.0071534,            0.036221,           0.0056714,           0.0056714,            0.025971
                  42,            0.025249,           0.0069639,            0.019779,              0.5447,             0.62099,             0.56807,             0.42998,            0.019368,           0.0071621,            0.034719,           0.0057077,           0.0057077,            0.024108
                  43,            0.025052,           0.0071721,            0.019806,             0.73448,              0.5367,             0.60365,             0.48202,             0.01814,           0.0067422,            0.033753,           0.0057386,           0.0057386,            0.022239
                  44,            0.023191,           0.0066914,             0.01851,             0.59417,             0.62222,             0.60722,             0.47708,            0.017889,           0.0069027,            0.036013,           0.0057641,           0.0057641,            0.020364
                  45,            0.022123,           0.0069486,            0.019002,             0.58873,             0.51998,             0.54723,             0.43103,            0.018562,           0.0068494,            0.040006,           0.0057843,           0.0057843,            0.018484
                  46,            0.024171,           0.0068559,            0.019268,             0.58213,             0.53326,             0.53244,             0.43166,            0.017263,           0.0067539,            0.037812,           0.0057992,           0.0057992,            0.016599
                  47,            0.022111,           0.0066409,            0.019196,             0.41465,             0.68068,             0.52988,             0.42606,            0.016797,           0.0066704,            0.039044,           0.0058089,           0.0058089,            0.014709
                  48,            0.024037,            0.007111,            0.019108,             0.62465,             0.58956,             0.57815,             0.45833,            0.019127,           0.0068716,            0.031456,           0.0058136,           0.0058136,            0.012814
                  49,            0.022915,           0.0066388,            0.020701,             0.69715,             0.50512,             0.57315,             0.46853,            0.018538,            0.006801,            0.036804,           0.0058132,           0.0058132,            0.010913
                  50,            0.022605,            0.006756,            0.018939,             0.46067,             0.59375,              0.5455,             0.42375,            0.018151,           0.0071044,            0.034978,            0.005808,            0.005808,            0.009008
                  51,             0.02224,           0.0069877,            0.019103,             0.62267,             0.56558,             0.59075,             0.47052,            0.018338,           0.0069311,             0.03324,            0.005798,            0.005798,            0.007098
                  52,            0.021587,           0.0066954,            0.018412,             0.47924,             0.63424,             0.58809,             0.46422,            0.017293,           0.0065643,            0.034272,           0.0057488,           0.0057488,           0.0057488
                  53,             0.02088,           0.0068847,            0.019106,             0.77852,             0.47362,             0.57446,             0.47511,            0.017395,           0.0065597,            0.031843,           0.0057488,           0.0057488,           0.0057488
                  54,            0.021535,           0.0067306,            0.019449,             0.57969,             0.59265,              0.5599,             0.46938,            0.016535,           0.0069099,            0.040767,           0.0056236,           0.0056236,           0.0056236
                  55,            0.022945,           0.0068423,            0.018354,             0.67634,              0.5254,             0.51774,             0.42581,            0.017369,           0.0075122,             0.04196,           0.0054987,           0.0054987,           0.0054987
                  56,            0.019528,           0.0064182,            0.018474,             0.72665,             0.51146,             0.53232,             0.43718,            0.016567,           0.0068599,            0.039602,           0.0053743,           0.0053743,           0.0053743
                  57,            0.021511,           0.0066025,            0.018903,             0.58594,             0.60237,             0.55847,              0.4558,            0.016011,           0.0065376,            0.039026,           0.0052505,           0.0052505,           0.0052505
                  58,            0.019376,           0.0065235,            0.017847,             0.47668,             0.60839,             0.57401,             0.47539,            0.016074,           0.0060388,            0.038079,           0.0051274,           0.0051274,           0.0051274
                  59,            0.019678,           0.0063138,            0.016563,             0.72999,              0.5127,             0.56804,             0.46442,            0.016117,           0.0060958,            0.033464,           0.0050052,           0.0050052,           0.0050052
                  60,            0.020107,           0.0065678,            0.017902,             0.51619,             0.63859,              0.5676,             0.46737,            0.016634,           0.0061829,            0.036325,            0.004884,            0.004884,            0.004884
                  61,            0.021558,           0.0065912,            0.015915,             0.60177,             0.56675,             0.57848,              0.4659,            0.016964,           0.0062532,            0.032168,           0.0047639,           0.0047639,           0.0047639
                  62,            0.019845,           0.0065142,            0.016763,             0.61755,             0.55827,             0.55029,             0.43697,             0.01656,           0.0063435,            0.035602,            0.004645,            0.004645,            0.004645
                  63,            0.018301,           0.0062778,              0.0166,             0.69014,             0.50899,             0.54868,             0.44393,            0.015927,           0.0061178,            0.033593,           0.0045275,           0.0045275,           0.0045275
                  64,             0.01953,           0.0064103,            0.014688,             0.77873,             0.45729,             0.53314,             0.43822,            0.015405,           0.0065856,            0.036256,           0.0044114,           0.0044114,           0.0044114
