               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.040256,           0.0067377,            0.061962,             0.66888,             0.25019,             0.14808,             0.10174,             0.03485,           0.0062007,            0.061247,           0.0074826,           0.0074826,            0.016383
                  48,            0.039614,           0.0073306,            0.061619,             0.50737,             0.38778,             0.16083,              0.1081,            0.030755,           0.0061277,            0.059289,           0.0075733,           0.0075733,            0.014573
                  49,            0.037838,           0.0067168,            0.063002,             0.44048,              0.4786,             0.16632,             0.11453,            0.033371,            0.005673,            0.058368,           0.0076604,           0.0076604,             0.01276
                  50,            0.039386,           0.0067081,            0.060042,             0.66736,             0.28502,             0.17245,             0.12531,            0.031678,           0.0056211,            0.058061,            0.007744,            0.007744,            0.010944
                  51,            0.037706,           0.0063944,            0.060845,             0.50508,             0.39948,             0.18037,             0.12491,            0.035827,            0.005585,            0.057639,            0.007824,            0.007824,            0.009124
                  52,            0.038217,           0.0065422,            0.060357,             0.51111,             0.37228,             0.18156,             0.12134,            0.033456,           0.0055728,            0.058101,           0.0078532,           0.0078532,           0.0078532
                  53,            0.037221,           0.0068689,            0.058791,             0.45177,             0.47423,              0.1776,             0.12784,            0.030914,           0.0055728,            0.058142,           0.0078532,           0.0078532,           0.0078532
                  54,            0.035689,           0.0067161,            0.061439,             0.44604,             0.47141,             0.18012,             0.13129,            0.029096,           0.0057392,            0.058915,           0.0077785,           0.0077785,           0.0077785
                  55,            0.036726,           0.0064994,            0.058209,             0.43322,             0.49278,             0.17881,             0.11788,            0.031719,           0.0055509,            0.055782,           0.0077031,           0.0077031,           0.0077031
                  56,            0.036608,           0.0063208,            0.060113,             0.48736,             0.46444,              0.1802,             0.10973,            0.033175,           0.0055378,            0.055595,           0.0076269,           0.0076269,           0.0076269
                  57,            0.035758,           0.0064408,            0.060404,              0.4387,             0.48727,             0.17937,             0.12638,            0.028722,           0.0054743,            0.056869,           0.0075501,           0.0075501,           0.0075501
                  58,             0.03447,           0.0067141,            0.059626,             0.43283,             0.48956,             0.18213,             0.13289,            0.031704,           0.0056046,             0.05692,           0.0074725,           0.0074725,           0.0074725
                  59,            0.037141,           0.0065141,            0.057794,             0.57028,             0.39704,             0.20421,             0.14579,            0.029039,           0.0055433,            0.056129,           0.0073943,           0.0073943,           0.0073943
                  60,            0.034295,           0.0065346,            0.060203,             0.43421,             0.48922,             0.20013,             0.13084,            0.031944,           0.0056102,            0.055326,           0.0073155,           0.0073155,           0.0073155
                  61,            0.033159,           0.0063154,             0.05906,             0.48589,               0.478,              0.1969,             0.14345,            0.026095,           0.0054143,            0.055563,           0.0072361,           0.0072361,           0.0072361
                  62,            0.033513,            0.006218,            0.054956,             0.51547,             0.42256,             0.19824,             0.14492,             0.02618,           0.0052399,            0.055796,           0.0071561,           0.0071561,           0.0071561
                  63,            0.031539,           0.0062975,            0.057134,             0.52337,             0.46646,             0.23393,             0.17903,            0.023077,           0.0049892,            0.053813,           0.0070757,           0.0070757,           0.0070757
                  64,                0.03,           0.0062288,            0.055951,             0.48749,             0.48412,             0.22504,             0.16963,            0.025805,           0.0050981,            0.053607,           0.0069948,           0.0069948,           0.0069948
                  65,            0.030073,           0.0058575,            0.055961,             0.54446,             0.45069,             0.24414,             0.17961,            0.024176,           0.0049249,            0.053664,           0.0069134,           0.0069134,           0.0069134
                  66,            0.030215,           0.0060407,            0.054461,             0.58849,             0.36095,             0.24648,             0.16492,             0.02572,           0.0049841,            0.052963,           0.0068316,           0.0068316,           0.0068316
                  67,            0.034722,           0.0055657,            0.053862,             0.46655,             0.50906,             0.25966,             0.18547,            0.028132,           0.0049964,            0.052881,           0.0067495,           0.0067495,           0.0067495
                  68,            0.030108,           0.0058673,            0.055392,             0.52134,             0.45396,             0.26514,             0.19207,            0.024563,            0.004919,            0.052252,           0.0066671,           0.0066671,           0.0066671
                  69,            0.029208,           0.0058208,            0.055312,             0.57246,             0.40743,             0.27357,             0.20047,            0.023686,           0.0047874,            0.051771,           0.0065843,           0.0065843,           0.0065843
                  70,            0.029271,           0.0058767,            0.055351,             0.63674,             0.37298,             0.27671,             0.20656,            0.024515,           0.0047385,            0.051639,           0.0065013,           0.0065013,           0.0065013
                  71,            0.029442,           0.0054934,            0.054249,             0.64532,             0.37817,              0.2812,             0.21148,            0.025326,           0.0047236,            0.051096,           0.0064181,           0.0064181,           0.0064181
                  72,            0.028939,           0.0053356,             0.05311,             0.64406,             0.33634,             0.27052,              0.2073,            0.024164,           0.0047187,             0.05145,           0.0063347,           0.0063347,           0.0063347
                  73,            0.029851,           0.0057014,            0.054671,             0.69379,             0.33619,             0.28588,             0.21456,            0.024073,           0.0045916,            0.050693,           0.0062512,           0.0062512,           0.0062512
                  74,            0.030718,           0.0056811,            0.052116,             0.68705,             0.30492,             0.29202,              0.2155,            0.025977,           0.0046905,            0.050231,           0.0061675,           0.0061675,           0.0061675
                  75,            0.031704,           0.0052892,            0.052028,             0.74382,             0.28952,             0.29413,             0.22562,            0.025343,           0.0045553,            0.050493,           0.0060838,           0.0060838,           0.0060838
                  76,            0.030201,           0.0056194,            0.051824,             0.70244,             0.33571,              0.2932,             0.22554,            0.023199,           0.0047041,            0.050711,               0.006,               0.006,               0.006
                  77,            0.029337,            0.005467,            0.051581,             0.74018,             0.28999,             0.30518,             0.23182,            0.024139,           0.0046393,            0.049843,           0.0059162,           0.0059162,           0.0059162
                  78,            0.028397,           0.0056801,            0.051165,             0.75736,              0.3051,             0.31651,             0.22123,            0.026308,           0.0046633,            0.049312,           0.0058325,           0.0058325,           0.0058325
                  79,            0.028186,           0.0055571,            0.051823,             0.72022,             0.34029,             0.34752,             0.27186,            0.021914,           0.0044642,            0.048632,           0.0057488,           0.0057488,           0.0057488
                  80,            0.028804,            0.005485,            0.049182,             0.75678,             0.35402,             0.35386,             0.25917,             0.02513,           0.0044881,            0.048501,           0.0056653,           0.0056653,           0.0056653
                  81,            0.027684,           0.0051762,            0.048442,             0.70959,             0.34751,             0.34119,             0.26276,            0.024876,           0.0044033,            0.048636,           0.0055819,           0.0055819,           0.0055819
