               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.026913,           0.0044772,            0.032741,               0.654,             0.44655,             0.45637,              0.3744,            0.021024,           0.0037864,            0.039979,           0.0060838,           0.0060838,           0.0060838
                 150,            0.025629,           0.0044644,            0.034449,             0.64775,             0.48479,             0.46593,              0.3686,            0.019567,           0.0039655,            0.040567,           0.0060419,           0.0060419,           0.0060419
                 151,             0.02353,            0.004423,            0.033687,             0.60093,             0.54925,             0.49048,             0.41168,            0.019136,           0.0038486,             0.04091,               0.006,               0.006,               0.006
                 152,             0.02565,           0.0046032,            0.032612,             0.58201,             0.52891,             0.49849,             0.41059,            0.019699,           0.0037549,            0.040939,           0.0059581,           0.0059581,           0.0059581
                 153,            0.025109,           0.0041958,            0.031813,             0.60198,             0.53499,             0.49221,               0.399,            0.022075,             0.00379,            0.039948,           0.0059162,           0.0059162,           0.0059162
                 154,            0.026879,           0.0044596,            0.032499,             0.53239,             0.57625,              0.4858,             0.39962,            0.022481,           0.0038734,            0.040095,           0.0058744,           0.0058744,           0.0058744
                 155,            0.027397,           0.0045847,            0.030851,             0.64273,             0.51249,             0.48015,             0.38716,            0.019875,           0.0036911,            0.039041,           0.0058325,           0.0058325,           0.0058325
                 156,            0.024406,           0.0044037,            0.032624,             0.67226,             0.47674,             0.47546,             0.38709,            0.020207,           0.0037018,            0.038802,           0.0057907,           0.0057907,           0.0057907
                 157,            0.027165,           0.0045739,            0.030137,             0.60537,             0.55461,             0.48088,               0.385,            0.021622,           0.0036241,            0.039018,           0.0057488,           0.0057488,           0.0057488
                 158,            0.028547,            0.004559,            0.029241,             0.69712,             0.47073,             0.48876,             0.40336,            0.019886,           0.0037588,            0.038233,            0.005707,            0.005707,            0.005707
                 159,            0.026256,           0.0045133,            0.032405,             0.69764,             0.46154,             0.48213,              0.3914,            0.019902,           0.0038012,             0.03844,           0.0056653,           0.0056653,           0.0056653
                 160,            0.026298,           0.0045911,            0.029819,             0.58518,             0.53599,             0.49369,             0.40378,            0.020025,           0.0038114,            0.037747,           0.0056236,           0.0056236,           0.0056236
                 161,            0.027052,           0.0042872,            0.028443,             0.53924,             0.57221,             0.49382,             0.39595,             0.02162,           0.0038087,             0.03728,           0.0055819,           0.0055819,           0.0055819
                 162,            0.024783,           0.0045534,            0.031417,             0.66076,             0.51245,             0.50318,             0.40212,            0.019841,           0.0037774,            0.037635,           0.0055403,           0.0055403,           0.0055403
                 163,            0.026449,             0.00448,            0.030757,             0.69558,             0.47399,             0.51101,             0.42378,            0.020195,           0.0037737,            0.038156,           0.0054987,           0.0054987,           0.0054987
                 164,            0.026778,           0.0044106,            0.029199,             0.69254,              0.4528,             0.49662,             0.40933,            0.018744,           0.0037038,              0.0383,           0.0054571,           0.0054571,           0.0054571
                 165,            0.025345,           0.0043636,            0.029059,             0.62021,             0.51046,             0.50649,             0.41317,            0.020196,           0.0037502,            0.037806,           0.0054157,           0.0054157,           0.0054157
                 166,            0.025842,           0.0044407,            0.028491,             0.48328,             0.61623,             0.49632,             0.40651,            0.018497,           0.0036933,            0.037245,           0.0053743,           0.0053743,           0.0053743
                 167,            0.024201,           0.0044039,            0.028541,             0.68587,             0.46913,             0.50713,             0.41536,            0.018328,           0.0036127,            0.037858,           0.0053329,           0.0053329,           0.0053329
                 168,            0.024064,           0.0041705,            0.028797,             0.44183,             0.60234,             0.47164,             0.38539,            0.019212,           0.0036461,            0.039381,           0.0052917,           0.0052917,           0.0052917
                 169,            0.024237,           0.0043807,             0.02812,             0.63388,             0.51858,             0.47149,             0.37804,            0.019056,           0.0037616,            0.038613,           0.0052505,           0.0052505,           0.0052505
                 170,            0.025116,           0.0041869,            0.028082,             0.51628,             0.57292,             0.50098,             0.41164,            0.019172,           0.0036436,             0.03802,           0.0052094,           0.0052094,           0.0052094
                 171,            0.026216,           0.0041089,            0.026924,                0.72,             0.45461,             0.50724,             0.41221,            0.019152,           0.0037355,            0.037627,           0.0051684,           0.0051684,           0.0051684
                 172,            0.025258,           0.0043487,            0.028554,             0.54805,             0.58699,             0.50794,              0.4118,            0.019376,           0.0037562,             0.03732,           0.0051274,           0.0051274,           0.0051274
                 173,            0.024998,           0.0040876,            0.026805,             0.44963,             0.69345,             0.50614,             0.41737,            0.018587,           0.0036564,            0.036221,           0.0050866,           0.0050866,           0.0050866
                 174,            0.024751,           0.0042944,            0.028738,             0.45997,             0.59779,             0.50242,             0.40959,            0.018904,           0.0037379,            0.037883,           0.0050459,           0.0050459,           0.0050459
                 175,            0.023182,           0.0042107,            0.028279,             0.56063,             0.53468,             0.49085,              0.4073,            0.017954,           0.0037255,            0.039289,           0.0050052,           0.0050052,           0.0050052
                 176,            0.024655,           0.0043306,            0.026004,             0.59822,              0.5189,             0.49766,             0.41256,            0.018376,           0.0035534,            0.038713,           0.0049647,           0.0049647,           0.0049647
                 177,             0.02544,           0.0042619,            0.026607,             0.50106,             0.63492,              0.5335,             0.44195,            0.019454,           0.0036603,            0.037407,           0.0049243,           0.0049243,           0.0049243
                 178,            0.024737,           0.0041817,            0.025974,             0.45856,             0.64075,             0.51483,             0.42864,            0.018978,           0.0036695,             0.03864,            0.004884,            0.004884,            0.004884
                 179,            0.026495,           0.0043451,            0.027148,              0.4686,             0.61885,             0.52309,             0.43314,            0.019403,           0.0036791,            0.037657,           0.0048439,           0.0048439,           0.0048439
                 180,            0.023769,           0.0044237,             0.02833,             0.47986,             0.63448,             0.52073,              0.4397,            0.018205,           0.0036656,            0.038301,           0.0048038,           0.0048038,           0.0048038
                 181,            0.025192,           0.0042496,            0.025795,             0.50615,             0.62328,             0.53669,             0.44163,            0.018974,           0.0036393,            0.037666,           0.0047639,           0.0047639,           0.0047639
                 182,            0.024267,           0.0040664,            0.025253,             0.68158,             0.46675,             0.51979,             0.42592,            0.019533,           0.0035978,            0.038133,           0.0047242,           0.0047242,           0.0047242
                 183,            0.024824,           0.0040069,            0.024176,              0.5406,             0.59001,             0.53046,             0.43552,             0.01914,           0.0036533,            0.037792,           0.0046845,           0.0046845,           0.0046845
                 184,            0.024263,           0.0043697,            0.025638,             0.52541,             0.62468,             0.52294,             0.43028,            0.017967,           0.0036276,            0.038367,            0.004645,            0.004645,            0.004645
                 185,            0.024997,           0.0041142,            0.024528,             0.50439,             0.63799,             0.51456,             0.43104,            0.019028,           0.0035906,             0.03871,           0.0046057,           0.0046057,           0.0046057
                 186,            0.024985,           0.0042036,            0.026164,             0.60232,             0.54092,             0.51897,             0.42899,            0.018505,            0.003591,            0.039168,           0.0045665,           0.0045665,           0.0045665
                 187,            0.023456,           0.0043834,            0.022808,             0.51667,             0.58108,             0.53418,             0.44812,            0.017772,           0.0035571,            0.039315,           0.0045275,           0.0045275,           0.0045275
                 188,            0.022682,           0.0041943,            0.024606,             0.44937,             0.59713,             0.50476,             0.41635,            0.017804,           0.0036241,             0.03995,           0.0044886,           0.0044886,           0.0044886
                 189,            0.023482,           0.0039917,            0.025441,             0.62526,             0.52406,             0.50104,             0.42009,            0.018481,           0.0036385,            0.039184,           0.0044499,           0.0044499,           0.0044499
                 190,            0.024123,           0.0040562,            0.024783,             0.61337,             0.54876,              0.5237,             0.43401,             0.01907,           0.0035382,            0.038515,           0.0044114,           0.0044114,           0.0044114
                 191,            0.023103,           0.0041005,            0.025022,             0.54757,             0.55799,             0.50992,              0.4222,            0.017976,           0.0035207,            0.041069,           0.0043731,           0.0043731,           0.0043731
                 192,            0.022924,           0.0040833,            0.024844,             0.45098,             0.62783,             0.49002,             0.40562,            0.018571,            0.003497,            0.039904,           0.0043349,           0.0043349,           0.0043349
                 193,            0.023647,           0.0042163,            0.023735,             0.48795,             0.60549,             0.50982,             0.42424,            0.018281,           0.0034908,            0.037874,           0.0042969,           0.0042969,           0.0042969
                 194,             0.02358,           0.0040544,            0.025203,             0.57443,             0.51499,             0.51945,             0.42913,            0.018584,           0.0034639,            0.037994,           0.0042591,           0.0042591,           0.0042591
                 195,            0.024311,           0.0042129,            0.024444,             0.55117,              0.5525,             0.51351,             0.42074,            0.018848,           0.0035179,            0.039051,           0.0042215,           0.0042215,           0.0042215
                 196,            0.024247,            0.003923,            0.022383,             0.54035,              0.5597,             0.50956,             0.42308,            0.019271,           0.0034651,            0.038875,            0.004184,            0.004184,            0.004184
                 197,            0.022733,            0.004087,            0.023415,             0.57982,             0.52245,             0.52828,             0.45137,            0.017812,           0.0034225,             0.03809,           0.0041468,           0.0041468,           0.0041468
                 198,            0.022463,           0.0040322,            0.022205,              0.6226,             0.49955,               0.512,             0.42344,            0.017214,           0.0035712,            0.038054,           0.0041098,           0.0041098,           0.0041098
                 199,            0.021903,           0.0040715,             0.02312,             0.66411,             0.49278,             0.52108,             0.44339,            0.017434,           0.0036001,            0.038248,            0.004073,            0.004073,            0.004073
                 200,            0.023594,           0.0038964,            0.022543,             0.59367,             0.52653,             0.51131,             0.42419,            0.018204,           0.0036027,            0.038784,           0.0040364,           0.0040364,           0.0040364
                 201,            0.023388,           0.0039735,            0.023033,             0.65738,             0.49117,             0.50391,              0.4215,            0.018352,           0.0035588,            0.037958,               0.004,               0.004,               0.004
                 202,            0.024674,           0.0041205,            0.024833,             0.62717,             0.50801,              0.5017,             0.41979,            0.018956,           0.0035783,            0.038512,           0.0039638,           0.0039638,           0.0039638
                 203,            0.021903,           0.0041804,            0.022366,             0.51679,             0.60339,             0.52842,             0.44716,             0.01728,           0.0034798,            0.037888,           0.0039279,           0.0039279,           0.0039279
                 204,            0.021781,           0.0039437,            0.022366,             0.54984,             0.54098,             0.52051,              0.4376,            0.017864,            0.003475,            0.037507,           0.0038922,           0.0038922,           0.0038922
                 205,            0.023575,           0.0043465,            0.022379,             0.57261,             0.54983,             0.53408,             0.45627,            0.016993,           0.0034206,            0.038134,           0.0038567,           0.0038567,           0.0038567
                 206,            0.023076,            0.003993,            0.023338,             0.61731,             0.49785,             0.52977,             0.44967,            0.017774,           0.0033869,            0.037314,           0.0038214,           0.0038214,           0.0038214
                 207,            0.022796,           0.0041088,            0.023361,             0.56978,             0.50542,             0.52507,             0.43356,            0.017972,           0.0035218,            0.038829,           0.0037864,           0.0037864,           0.0037864
                 208,            0.022054,           0.0039405,            0.022504,             0.53527,             0.52518,             0.52376,             0.43894,            0.017157,            0.003456,             0.03779,           0.0037517,           0.0037517,           0.0037517
                 209,             0.02209,           0.0038447,            0.021779,             0.65664,             0.48344,             0.51533,              0.4322,            0.018231,           0.0034694,            0.037629,           0.0037171,           0.0037171,           0.0037171
                 210,            0.022907,           0.0040528,             0.02318,             0.46553,              0.5778,             0.51046,             0.43174,            0.017648,           0.0034212,             0.03691,           0.0036829,           0.0036829,           0.0036829
                 211,            0.021915,           0.0038713,            0.022077,             0.51586,             0.52565,             0.51174,             0.43068,            0.017861,           0.0035028,            0.039497,           0.0036489,           0.0036489,           0.0036489
                 212,            0.023098,           0.0041613,            0.022697,             0.66059,             0.44893,              0.4847,             0.40626,            0.019824,           0.0037134,            0.040347,           0.0036151,           0.0036151,           0.0036151
                 213,            0.025862,           0.0042145,            0.022633,             0.68823,             0.48147,             0.50535,              0.4269,            0.018742,            0.003529,            0.037831,           0.0035816,           0.0035816,           0.0035816
                 214,            0.022733,           0.0039596,            0.022986,             0.55738,             0.53676,             0.50588,             0.42299,            0.017556,           0.0035538,            0.038242,           0.0035484,           0.0035484,           0.0035484
                 215,            0.021313,            0.004345,            0.024248,             0.61079,             0.49443,             0.49513,             0.41411,            0.017137,           0.0035059,            0.039134,           0.0035154,           0.0035154,           0.0035154
                 216,            0.021004,           0.0039961,            0.020373,             0.54414,              0.5032,             0.50005,             0.42366,            0.017397,           0.0035622,            0.039404,           0.0034827,           0.0034827,           0.0034827
                 217,            0.020858,           0.0038619,            0.022167,             0.69016,              0.4625,             0.50957,             0.42599,            0.016823,           0.0034071,            0.039904,           0.0034503,           0.0034503,           0.0034503
                 218,            0.023776,           0.0040685,            0.021363,             0.56234,             0.50122,              0.4938,             0.41532,            0.017552,           0.0034193,            0.042184,           0.0034182,           0.0034182,           0.0034182
                 219,            0.022589,           0.0037837,            0.020236,             0.64565,             0.50355,             0.51135,             0.43588,            0.018161,           0.0035623,            0.039395,           0.0033863,           0.0033863,           0.0033863
                 220,            0.022876,           0.0040172,             0.02049,              0.6618,             0.48291,              0.5106,             0.42713,            0.017107,           0.0035589,            0.039673,           0.0033548,           0.0033548,           0.0033548
                 221,            0.021095,            0.004258,            0.020951,             0.61558,             0.51928,             0.52871,             0.45432,            0.016668,           0.0034523,            0.038292,           0.0033235,           0.0033235,           0.0033235
                 222,            0.021666,           0.0040319,            0.020637,             0.48836,             0.57333,             0.52093,             0.43786,            0.017513,           0.0035223,             0.03686,           0.0032925,           0.0032925,           0.0032925
                 223,            0.020866,           0.0039861,            0.018782,              0.7019,             0.48098,             0.52529,             0.43871,            0.016853,           0.0033924,            0.037552,           0.0032618,           0.0032618,           0.0032618
                 224,            0.021207,           0.0040366,            0.022084,             0.53768,             0.56387,             0.53054,             0.44774,            0.016841,           0.0034561,             0.03834,           0.0032314,           0.0032314,           0.0032314
                 225,            0.021437,           0.0039589,            0.019308,             0.62938,             0.50306,             0.53748,             0.45585,             0.01664,           0.0035054,            0.037439,           0.0032013,           0.0032013,           0.0032013
                 226,            0.020113,           0.0037069,            0.022292,             0.56456,             0.53827,             0.52008,             0.44494,            0.016463,           0.0034579,            0.037347,           0.0031716,           0.0031716,           0.0031716
                 227,            0.020562,           0.0040439,            0.019713,             0.63145,             0.52318,             0.51659,             0.43045,            0.017179,           0.0034624,             0.03795,           0.0031421,           0.0031421,           0.0031421
                 228,            0.023077,           0.0037734,            0.018563,             0.70873,             0.47126,             0.52367,             0.44582,            0.017069,           0.0034424,            0.038249,            0.003113,            0.003113,            0.003113
                 229,            0.021734,            0.003793,             0.02125,             0.65806,             0.50748,              0.5407,             0.45899,            0.017811,           0.0034199,              0.0379,           0.0030841,           0.0030841,           0.0030841
                 230,            0.021556,           0.0040088,            0.020021,             0.63447,             0.50791,             0.53619,             0.45735,            0.016543,           0.0034564,            0.037568,           0.0030556,           0.0030556,           0.0030556
                 231,            0.021851,           0.0039587,            0.019551,             0.58462,             0.50565,             0.53192,             0.44895,            0.017075,           0.0035076,            0.038698,           0.0030274,           0.0030274,           0.0030274
                 232,            0.019882,            0.003786,            0.019375,             0.71556,             0.50687,             0.55127,             0.46424,            0.016464,           0.0034898,            0.036613,           0.0029996,           0.0029996,           0.0029996
                 233,            0.022037,           0.0039724,            0.019988,             0.64289,             0.53599,             0.53863,             0.46004,            0.017562,           0.0035056,            0.037074,            0.002972,            0.002972,            0.002972
                 234,            0.020854,           0.0038727,            0.020146,             0.68951,              0.4807,              0.5567,             0.47597,             0.01669,           0.0034004,            0.037026,           0.0029448,           0.0029448,           0.0029448
                 235,            0.020263,           0.0035624,            0.018678,               0.571,             0.51817,             0.54374,             0.46085,            0.016513,           0.0033627,            0.037373,           0.0029179,           0.0029179,           0.0029179
                 236,            0.021207,           0.0038205,            0.019364,             0.48118,             0.57475,             0.53788,             0.45642,            0.017644,            0.003383,            0.037099,           0.0028914,           0.0028914,           0.0028914
                 237,            0.022438,           0.0038287,            0.018234,             0.60759,             0.50983,             0.54277,             0.46249,            0.016208,           0.0033981,            0.036855,           0.0028652,           0.0028652,           0.0028652
                 238,            0.019921,           0.0037404,            0.017481,             0.71169,             0.46955,             0.53788,             0.45964,            0.016238,           0.0033333,            0.037914,           0.0028394,           0.0028394,           0.0028394
                 239,            0.020873,           0.0038073,            0.018798,             0.61845,             0.50093,             0.52881,             0.44852,            0.016869,           0.0033622,            0.037722,           0.0028139,           0.0028139,           0.0028139
                 240,            0.021853,           0.0039236,            0.018387,             0.67335,             0.50119,             0.53429,             0.45765,            0.016832,           0.0033661,            0.037022,           0.0027887,           0.0027887,           0.0027887
                 241,            0.021026,           0.0037053,            0.018849,             0.69096,             0.45746,             0.52728,             0.45079,            0.016379,           0.0033295,            0.037552,           0.0027639,           0.0027639,           0.0027639
                 242,            0.019911,           0.0037426,            0.018298,             0.65849,             0.49669,             0.53039,             0.44897,            0.015785,           0.0033861,            0.037643,           0.0027395,           0.0027395,           0.0027395
                 243,            0.021026,           0.0038554,            0.019618,             0.46624,             0.59306,             0.52725,             0.45241,            0.016906,           0.0034881,            0.036814,           0.0027154,           0.0027154,           0.0027154
                 244,            0.021813,           0.0038456,            0.015305,             0.59714,             0.50439,             0.52592,             0.44173,            0.016638,           0.0035263,            0.036652,           0.0026917,           0.0026917,           0.0026917
                 245,            0.018936,           0.0036499,            0.018073,             0.46691,             0.59424,             0.52842,             0.44958,            0.015631,            0.003387,            0.036705,           0.0026683,           0.0026683,           0.0026683
                 246,            0.020291,            0.003714,            0.016957,             0.48664,             0.59926,             0.52453,             0.44509,            0.016369,           0.0034839,            0.037953,           0.0026453,           0.0026453,           0.0026453
                 247,            0.021209,           0.0039013,            0.016514,             0.58149,             0.51743,             0.53394,              0.4523,            0.016548,           0.0035164,            0.037448,           0.0026227,           0.0026227,           0.0026227
                 248,            0.020984,           0.0035923,             0.01673,             0.59063,             0.51492,             0.53755,             0.45223,            0.016461,            0.003382,            0.036558,           0.0026004,           0.0026004,           0.0026004
                 249,             0.02012,           0.0037043,            0.017099,             0.53574,             0.57218,              0.5411,             0.45226,            0.016492,           0.0033599,            0.035608,           0.0025785,           0.0025785,           0.0025785
                 250,            0.020686,           0.0036246,            0.016784,             0.58175,             0.53395,             0.52698,             0.44622,            0.015578,             0.00331,            0.036569,            0.002557,            0.002557,            0.002557
                 251,            0.020509,           0.0036058,            0.016839,             0.59302,             0.51728,              0.5334,             0.45095,            0.016683,           0.0032811,            0.036768,           0.0025359,           0.0025359,           0.0025359
                 252,            0.021138,           0.0034959,            0.016105,             0.73835,              0.4516,             0.55186,             0.46736,            0.016762,            0.003317,            0.035394,           0.0025151,           0.0025151,           0.0025151
                 253,            0.020307,            0.003885,            0.015691,             0.66962,             0.49682,             0.55835,              0.4753,            0.016964,           0.0033039,            0.036692,           0.0024948,           0.0024948,           0.0024948
                 254,            0.019156,           0.0035461,            0.016064,              0.5171,             0.59983,             0.56016,             0.47111,            0.016257,           0.0032455,            0.037107,           0.0024748,           0.0024748,           0.0024748
                 255,            0.019538,           0.0037279,            0.017036,             0.67964,             0.48884,             0.56078,             0.47144,            0.016043,           0.0032767,            0.038072,           0.0024552,           0.0024552,           0.0024552
                 256,            0.020488,            0.003707,            0.017417,              0.5991,             0.49256,             0.51335,             0.43133,            0.017015,           0.0032651,            0.041953,            0.002436,            0.002436,            0.002436
                 257,            0.020568,           0.0034258,            0.017823,             0.55045,             0.53791,              0.5356,             0.45043,            0.017675,           0.0033287,             0.03954,           0.0024172,           0.0024172,           0.0024172
                 258,             0.02161,           0.0036229,             0.01677,              0.6279,             0.49448,             0.54098,             0.44889,             0.01671,            0.003378,            0.039157,           0.0023987,           0.0023987,           0.0023987
                 259,            0.020181,           0.0038278,            0.015538,             0.66392,             0.47187,             0.53929,             0.45349,            0.015997,           0.0032827,            0.039204,           0.0023807,           0.0023807,           0.0023807
                 260,            0.020501,           0.0037347,            0.018346,             0.55346,              0.5126,             0.54111,             0.45665,            0.016688,           0.0033171,            0.037425,           0.0023631,           0.0023631,           0.0023631
                 261,            0.020803,           0.0037588,            0.016948,             0.56837,             0.52976,             0.53769,             0.45278,            0.015746,           0.0033057,            0.036872,           0.0023458,           0.0023458,           0.0023458
                 262,            0.020159,           0.0035692,            0.016117,             0.64102,             0.49165,             0.51865,             0.44268,            0.016139,           0.0032993,            0.037542,            0.002329,            0.002329,            0.002329
                 263,            0.019999,           0.0038165,            0.017261,              0.6004,             0.53608,             0.52996,             0.45091,            0.016193,           0.0033281,            0.036448,           0.0023125,           0.0023125,           0.0023125
                 264,            0.020431,            0.003686,            0.017811,             0.51739,             0.58346,              0.5195,             0.43861,            0.016395,           0.0032627,            0.035784,           0.0022965,           0.0022965,           0.0022965
                 265,            0.020284,           0.0038033,            0.016492,              0.6273,             0.49848,             0.52738,             0.45554,            0.016135,           0.0032086,            0.036703,           0.0022809,           0.0022809,           0.0022809
                 266,            0.018815,           0.0037356,            0.015896,             0.59579,             0.53522,             0.54976,             0.45778,            0.016552,           0.0031995,            0.036836,           0.0022657,           0.0022657,           0.0022657
                 267,            0.021087,           0.0035791,            0.014533,             0.55224,             0.55767,             0.52618,             0.44655,            0.016771,           0.0031662,            0.037007,           0.0022509,           0.0022509,           0.0022509
                 268,             0.01987,           0.0035946,            0.016721,             0.58562,             0.55732,             0.53577,             0.45453,            0.016004,           0.0031613,            0.036487,           0.0022365,           0.0022365,           0.0022365
                 269,            0.020351,           0.0035366,            0.017485,             0.61697,             0.53753,             0.54562,             0.45904,            0.016683,           0.0032847,            0.036364,           0.0022225,           0.0022225,           0.0022225
                 270,            0.020428,           0.0036283,            0.016153,              0.5522,             0.59348,             0.54135,             0.46552,            0.016198,           0.0032758,            0.035835,           0.0022089,           0.0022089,           0.0022089
                 271,            0.020543,           0.0037207,            0.015105,             0.49106,             0.60991,             0.53079,             0.45462,            0.016305,           0.0032525,            0.037244,           0.0021958,           0.0021958,           0.0021958
                 272,            0.020524,           0.0035782,            0.014156,             0.50854,              0.6029,             0.53761,               0.461,            0.015572,           0.0032581,            0.037008,            0.002183,            0.002183,            0.002183
                 273,            0.020226,           0.0034829,            0.014831,             0.61859,             0.51091,             0.52111,             0.44436,            0.016906,            0.003241,            0.037138,           0.0021707,           0.0021707,           0.0021707
                 274,            0.020118,           0.0037501,            0.014607,             0.64737,             0.49618,             0.54956,             0.46594,            0.015957,           0.0032763,            0.035862,           0.0021588,           0.0021588,           0.0021588
                 275,            0.020457,           0.0038017,            0.016357,             0.62978,             0.50178,             0.54735,             0.46945,            0.016739,            0.003327,            0.036236,           0.0021473,           0.0021473,           0.0021473
                 276,            0.019547,           0.0037102,            0.015593,             0.52114,             0.59841,             0.54139,             0.46237,            0.016162,           0.0033252,            0.036178,           0.0021363,           0.0021363,           0.0021363
                 277,            0.019776,           0.0036698,            0.014061,             0.58782,             0.54403,             0.53415,             0.45155,            0.015589,            0.003321,            0.036903,           0.0021257,           0.0021257,           0.0021257
                 278,            0.019863,           0.0036266,            0.015334,             0.54442,             0.58319,               0.517,             0.44033,            0.015574,           0.0032673,            0.038222,           0.0021155,           0.0021155,           0.0021155
                 279,            0.019406,           0.0036189,            0.014018,             0.55606,             0.55258,             0.52056,             0.44021,            0.016339,           0.0032756,            0.037838,           0.0021057,           0.0021057,           0.0021057
                 280,             0.01938,           0.0035638,            0.015814,             0.52946,              0.5439,             0.54114,             0.46263,            0.016042,           0.0032956,             0.03593,           0.0020963,           0.0020963,           0.0020963
                 281,             0.02057,           0.0034259,             0.01504,             0.53043,             0.56125,             0.53617,             0.46014,              0.0166,           0.0033105,            0.035494,           0.0020874,           0.0020874,           0.0020874
                 282,            0.020719,           0.0036377,              0.0147,              0.5377,             0.56151,             0.53534,             0.45892,            0.016499,           0.0033221,            0.035356,           0.0020789,           0.0020789,           0.0020789
                 283,            0.020538,           0.0038018,            0.015298,             0.51877,              0.5594,             0.53617,             0.46208,            0.016103,           0.0033427,            0.036567,           0.0020709,           0.0020709,           0.0020709
                 284,            0.019723,           0.0036321,            0.014106,             0.63138,             0.51405,             0.52267,             0.44524,            0.015732,           0.0033391,            0.037719,           0.0020632,           0.0020632,           0.0020632
                 285,            0.018323,           0.0034789,            0.012961,             0.58355,             0.52477,             0.53266,             0.45224,            0.015204,           0.0032457,            0.037298,            0.002056,            0.002056,            0.002056
                 286,            0.019856,           0.0034044,            0.014661,             0.59699,             0.52014,             0.52899,             0.45269,            0.015639,           0.0032927,            0.037172,           0.0020492,           0.0020492,           0.0020492
                 287,             0.02019,           0.0037241,            0.013635,              0.5929,             0.52626,             0.52343,             0.44369,            0.015827,           0.0032588,            0.036442,           0.0020429,           0.0020429,           0.0020429
                 288,            0.019431,           0.0034408,            0.013656,              0.4849,             0.55847,              0.5168,             0.44121,            0.016105,           0.0032232,            0.036527,            0.002037,            0.002037,            0.002037
                 289,            0.020097,           0.0035208,            0.014657,             0.44332,             0.66762,             0.52714,             0.45197,            0.015508,           0.0032487,            0.036536,           0.0020315,           0.0020315,           0.0020315
                 290,            0.020173,           0.0034515,            0.013728,             0.47721,             0.52906,             0.51118,             0.43952,             0.01548,           0.0032319,            0.037669,           0.0020265,           0.0020265,           0.0020265
                 291,            0.019913,           0.0035912,            0.012894,             0.46116,             0.60825,             0.54272,             0.46401,            0.015444,           0.0032156,             0.03711,           0.0020219,           0.0020219,           0.0020219
                 292,            0.020059,           0.0036522,            0.014263,             0.47241,             0.56923,             0.53627,             0.45725,            0.015545,           0.0031935,            0.037036,           0.0020178,           0.0020178,           0.0020178
                 293,            0.018925,           0.0034069,            0.013994,             0.49955,             0.53631,              0.5232,             0.44736,            0.015231,           0.0031887,            0.037196,            0.002014,            0.002014,            0.002014
                 294,            0.019342,           0.0035651,            0.013115,             0.48797,             0.56701,             0.52919,             0.45214,            0.015009,           0.0032185,            0.035987,           0.0020107,           0.0020107,           0.0020107
                 295,            0.019988,           0.0036802,            0.013196,             0.49537,             0.53329,             0.54152,             0.46483,            0.015455,           0.0032373,            0.035551,           0.0020079,           0.0020079,           0.0020079
                 296,            0.020346,           0.0035202,            0.013685,             0.50069,             0.54591,             0.53573,             0.45303,            0.016235,           0.0032862,             0.03579,           0.0020055,           0.0020055,           0.0020055
                 297,            0.019253,           0.0034145,            0.011899,             0.57258,             0.50439,             0.54209,             0.45738,            0.015713,           0.0032856,            0.036844,           0.0020035,           0.0020035,           0.0020035
                 298,            0.019004,           0.0033446,            0.011845,             0.52294,             0.54677,              0.5263,             0.44707,            0.015387,           0.0033067,            0.037376,            0.002002,            0.002002,            0.002002
                 299,            0.020674,           0.0035695,            0.011739,             0.65516,             0.51825,             0.52709,             0.44841,            0.016099,           0.0032808,            0.037008,           0.0020009,           0.0020009,           0.0020009
