               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,             0.03443,           0.0068309,            0.056372,             0.44965,              0.4558,              0.1867,             0.14645,            0.030238,            0.011985,            0.065019,           0.0091861,           0.0091861,           0.0091861
                  64,            0.033755,           0.0067339,            0.054997,             0.55722,             0.41174,             0.23562,              0.1684,            0.026202,           0.0057833,            0.054862,           0.0091606,           0.0091606,           0.0091606
                  65,            0.033413,           0.0064835,            0.055038,             0.65123,             0.31309,             0.19537,             0.13336,            0.027833,           0.0053907,            0.052942,           0.0091348,           0.0091348,           0.0091348
                  66,            0.034074,            0.006469,            0.053222,             0.52471,               0.428,             0.22039,              0.1566,            0.030017,           0.0052998,            0.052788,           0.0091086,           0.0091086,           0.0091086
                  67,            0.035154,           0.0057379,            0.053712,             0.40199,             0.48603,             0.22396,             0.15942,            0.029468,           0.0053665,             0.05388,           0.0090821,           0.0090821,           0.0090821
                  68,            0.034701,           0.0062136,            0.055307,             0.67945,             0.32191,             0.23494,             0.16075,            0.028528,           0.0053994,            0.052667,           0.0090552,           0.0090552,           0.0090552
                  69,            0.034263,            0.006371,            0.055165,             0.37098,             0.51219,             0.23303,             0.16622,            0.028181,           0.0053494,            0.052612,            0.009028,            0.009028,            0.009028
                  70,            0.032068,           0.0064187,            0.055475,             0.47453,              0.4763,              0.2357,             0.16784,            0.026181,           0.0051445,            0.053418,           0.0090004,           0.0090004,           0.0090004
                  71,            0.033479,           0.0060628,            0.054381,             0.35038,             0.55708,              0.2492,             0.17589,            0.027526,           0.0049962,            0.051547,           0.0089726,           0.0089726,           0.0089726
                  72,            0.033304,           0.0058408,            0.053187,             0.43525,             0.53622,             0.26837,             0.18596,            0.029418,           0.0052635,            0.051518,           0.0089444,           0.0089444,           0.0089444
                  73,            0.033739,           0.0061083,             0.05447,             0.78873,             0.24767,             0.27241,             0.20196,            0.028833,           0.0049244,            0.051129,           0.0089159,           0.0089159,           0.0089159
                  74,            0.033831,           0.0058374,            0.051956,             0.80337,             0.25772,             0.27959,             0.18706,            0.030261,            0.005094,            0.051278,            0.008887,            0.008887,            0.008887
                  75,             0.03582,           0.0054943,            0.051156,             0.49314,             0.46109,             0.28565,             0.21333,            0.028659,           0.0047654,            0.051099,           0.0088579,           0.0088579,           0.0088579
                  76,            0.032026,           0.0058112,            0.052008,             0.63198,             0.37355,             0.29791,             0.21897,            0.026235,           0.0047978,            0.050113,           0.0088284,           0.0088284,           0.0088284
                  77,            0.032078,           0.0057815,            0.050958,             0.61553,             0.39389,             0.32071,              0.2345,            0.027837,            0.004791,            0.049766,           0.0087987,           0.0087987,           0.0087987
                  78,            0.031444,           0.0059305,            0.050693,             0.74878,             0.26026,             0.33728,             0.23272,            0.027826,           0.0048737,            0.049203,           0.0087686,           0.0087686,           0.0087686
                  79,            0.031211,           0.0059086,            0.051324,              0.6946,             0.29547,             0.32812,             0.24784,            0.023832,           0.0048815,            0.048954,           0.0087382,           0.0087382,           0.0087382
                  80,            0.031903,           0.0058423,            0.048781,             0.67843,             0.30625,             0.31794,             0.23664,            0.027212,           0.0049094,             0.04955,           0.0087075,           0.0087075,           0.0087075
                  81,            0.030279,           0.0054696,            0.046939,             0.65803,             0.35767,             0.33712,             0.25571,               0.027,           0.0046686,            0.049155,           0.0086765,           0.0086765,           0.0086765
                  82,            0.030168,           0.0054494,            0.049668,             0.70609,               0.324,             0.33918,             0.25353,            0.025391,           0.0046766,            0.048449,           0.0086452,           0.0086452,           0.0086452
                  83,            0.033022,           0.0055375,            0.047248,             0.69442,             0.29557,             0.31104,              0.2231,            0.030261,           0.0051039,            0.049554,           0.0086137,           0.0086137,           0.0086137
                  84,            0.032526,           0.0058719,            0.047154,             0.69252,             0.30561,              0.3228,             0.23496,            0.028463,             0.00481,            0.048276,           0.0085818,           0.0085818,           0.0085818
                  85,            0.031626,           0.0054792,            0.048301,             0.76229,             0.27295,             0.32992,             0.24833,            0.024723,           0.0047083,            0.048001,           0.0085497,           0.0085497,           0.0085497
                  86,            0.031292,           0.0054868,            0.046461,             0.74499,             0.30034,             0.34031,             0.25171,            0.024958,           0.0047961,            0.047316,           0.0085173,           0.0085173,           0.0085173
                  87,            0.031006,           0.0053505,            0.046253,             0.76288,             0.28652,             0.36236,             0.27603,            0.024827,           0.0044682,            0.047193,           0.0084846,           0.0084846,           0.0084846
                  88,            0.030688,           0.0053902,            0.046918,             0.80443,             0.29891,             0.36013,             0.27245,            0.024915,           0.0044589,            0.046799,           0.0084516,           0.0084516,           0.0084516
                  89,            0.029183,           0.0053463,             0.04583,             0.78851,             0.30315,             0.36506,             0.28144,            0.024504,           0.0043298,            0.046634,           0.0084184,           0.0084184,           0.0084184
